\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-03-15,10,0,0,0,0,0,20,0,550,382,0,0,-3,0,984,1074,9,1232,1222,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,66,0,0,0,9,2775,2778
2025-03-15,11,0,0,-2,0,0,21,0,304,276,0,0,-3,0,741,869,9,1134,1128,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,66,0,0,0,9,2188,2369
2025-03-15,12,0,0,4,0,0,21,0,197,223,0,0,-1,0,580,713,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,66,0,0,0,9,2025,2270
2025-03-15,13,0,49,40,0,0,21,0,447,416,0,0,-4,0,575,557,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,67,0,0,0,9,2319,2340
2025-03-15,14,0,49,36,0,0,21,0,270,483,0,0,-1,0,637,482,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,67,0,0,0,9,2204,2334
2025-03-15,15,0,49,46,0,0,20,0,676,719,0,0,8,0,659,477,9,1239,1213,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,67,0,0,0,9,2632,2563
2025-03-15,16,0,49,38,0,0,20,0,950,770,0,3,17,0,870,394,9,1220,1109,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,67,0,0,0,9,3101,2429
2025-03-15,17,0,24,23,0,0,19,0,950,1156,0,27,23,0,660,508,9,992,993,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,67,0,0,0,9,2662,2807
2025-03-15,18,0,24,26,0,0,20,0,650,884,0,28,28,0,630,448,9,912,902,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,67,0,0,0,9,2253,2390
2025-03-15,19,0,50,49,0,0,20,0,805,1013,0,50,47,0,926,792,9,529,545,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,67,0,0,0,9,2369,2549
2025-03-15,20,0,41,44,0,0,21,0,920,956,0,28,28,0,744,710,9,990,994,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,67,0,0,0,9,2732,2836
2025-03-15,21,0,0,1,0,0,21,0,738,1027,0,43,41,0,1139,849,9,1239,1238,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,67,0,0,0,9,3168,3264
2025-03-15,22,0,0,2,0,0,21,0,812,965,0,15,16,0,966,738,9,1198,1202,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,67,0,0,0,9,3000,3026
2025-03-15,23,0,50,42,0,0,20,0,683,868,0,36,32,0,1154,892,9,1239,1242,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,67,0,0,0,9,3171,3177
2025-03-15,24,117,24,-88,0,0,20,0,741,971,0,50,53,0,1244,1081,9,1224,1228,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,67,0,0,0,126,3292,3343
2025-03-16,1,117,107,-15,0,0,20,0,950,1193,0,50,45,0,1462,1198,9,1239,1241,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,67,0,0,0,126,3817,3759
2025-03-16,2,117,73,-44,0,0,19,0,850,1126,0,40,38,0,1563,1236,9,1224,1228,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,67,0,0,0,126,3759,3681
2025-03-16,3,117,161,37,0,0,19,0,950,1212,0,50,45,0,1600,1287,9,1239,1242,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,67,0,0,0,126,4009,3917
2025-03-16,4,117,73,-36,0,0,19,0,950,1205,0,50,45,0,1600,1273,9,1239,1242,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,67,0,0,0,126,3921,3824
2025-03-16,5,117,160,40,0,0,19,0,800,960,0,50,43,0,1425,1234,9,1239,1236,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,68,0,0,0,126,3683,3609
2025-03-16,6,117,142,27,0,0,19,0,800,1006,0,50,48,0,1597,1424,9,1239,1224,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,67,0,0,0,126,3837,3827
2025-03-16,7,0,41,41,0,0,20,0,911,1022,0,50,48,0,1565,1396,9,1008,1003,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,68,0,0,0,9,3584,3611
2025-03-16,8,0,50,53,0,0,21,0,786,950,0,40,38,0,1491,1325,9,1100,1094,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,68,0,0,0,9,3476,3561
2025-03-16,9,0,50,49,0,0,21,0,576,619,0,50,48,0,852,960,9,1239,1223,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,68,0,0,0,9,2776,3005
2025-03-16,10,0,30,33,0,0,20,0,725,510,0,28,25,0,772,933,9,1024,1013,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,68,0,0,0,9,2588,2621
2025-03-16,11,0,24,20,0,0,20,0,803,649,0,49,46,0,801,1049,9,839,838,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,68,0,0,0,9,2525,2709
2025-03-16,12,0,0,4,0,0,19,0,487,266,0,49,47,0,914,965,9,832,839,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,67,0,0,0,9,2291,2205
2025-03-16,13,0,24,24,0,0,19,0,765,605,0,49,45,0,975,1111,9,1147,1142,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,67,0,0,0,9,2969,3014
2025-03-16,14,0,24,25,0,0,18,0,738,566,0,49,45,0,1077,1187,9,1161,1160,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,67,0,0,0,9,3058,3068
2025-03-16,15,0,24,26,0,0,18,0,728,508,0,50,42,0,992,1152,9,1061,1063,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,67,0,0,0,9,2864,2874
2025-03-16,16,0,50,51,0,0,18,0,855,532,0,50,44,0,829,1151,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,66,0,0,0,9,3032,3092
2025-03-16,17,0,0,3,0,0,19,0,417,292,0,25,25,0,832,1026,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,66,0,0,0,9,2522,2670
2025-03-16,18,0,0,-1,0,0,19,0,537,311,0,37,37,0,615,924,9,1149,1128,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,65,0,0,0,9,2347,2500
2025-03-16,19,0,0,-6,0,0,19,0,680,563,0,50,43,0,644,833,9,624,630,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,65,0,0,0,9,2007,2166
2025-03-16,20,0,24,25,0,0,20,0,632,679,0,37,35,0,497,530,9,824,818,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,64,0,0,0,9,2023,2187
2025-03-16,21,0,0,-1,0,0,20,0,718,875,0,37,37,0,388,286,9,1104,1098,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,64,0,0,0,9,2256,2393
2025-03-16,22,0,0,1,0,0,19,0,782,941,0,25,24,0,482,295,9,1232,1225,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,63,0,0,0,9,2530,2581
2025-03-16,23,0,0,-6,0,0,19,0,690,839,0,25,23,0,664,464,9,1224,1216,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,63,0,0,0,9,2612,2632
2025-03-16,24,117,0,-111,0,0,18,0,666,913,0,0,0,0,722,481,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,62,0,0,0,126,2621,2593
2025-03-17,1,112,0,-110,0,0,17,0,599,738,0,25,22,0,782,520,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,62,0,0,0,121,2639,2479
2025-03-17,2,112,0,-111,0,0,17,0,916,846,0,28,27,0,691,740,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,61,0,0,0,121,2868,2809
2025-03-17,3,112,0,-112,0,0,18,0,840,1033,0,3,2,0,1057,975,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,61,0,0,0,121,3133,3209
2025-03-17,4,112,0,-114,0,0,18,0,695,772,0,3,2,0,502,534,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,61,0,0,0,121,2433,2508
2025-03-17,5,112,0,-109,0,0,18,0,620,780,0,10,8,0,500,301,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,60,0,0,0,121,2363,2296
2025-03-17,6,112,0,-113,0,0,18,0,950,1036,0,0,-4,0,447,278,9,1224,1203,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,60,0,0,0,121,2630,2482
2025-03-17,7,0,0,-11,0,0,20,0,850,844,0,0,1,0,433,269,9,694,694,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,0,0,0,60,0,0,0,9,1986,1908
2025-03-17,8,0,0,3,0,0,21,1,820,804,0,0,1,0,288,264,9,522,529,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,0,0,0,60,0,0,0,10,1639,1712
2025-03-17,9,0,0,-1,0,0,21,0,405,405,0,0,-1,0,245,503,9,818,805,0,0,0,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,60,0,0,0,9,1477,1825
2025-03-17,10,36,0,-34,0,0,21,1,350,297,0,0,-1,0,121,409,0,615,634,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,1,0,0,60,0,0,0,37,1086,1413
2025-03-17,11,0,0,-2,0,0,20,0,320,92,0,0,-3,0,398,661,9,722,725,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,60,0,0,0,9,1449,1582
2025-03-17,12,0,0,-14,0,0,20,0,100,144,0,0,0,0,694,813,9,879,882,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,60,0,0,0,9,1682,1931
2025-03-17,13,0,0,-1,0,0,19,0,190,166,0,0,-1,0,800,770,9,1116,1116,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,61,0,0,0,9,2115,2152
2025-03-17,14,0,0,2,0,0,19,0,250,242,0,0,-2,0,662,756,9,1228,1225,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,61,0,0,0,9,2149,2325
2025-03-17,15,0,0,0,0,0,18,0,160,210,0,0,-1,0,673,692,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,0,0,0,61,0,0,0,9,2081,2225
2025-03-17,16,0,0,0,0,0,17,0,95,167,0,0,-2,0,504,519,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,61,0,0,0,9,1847,2010
2025-03-17,17,0,0,-1,0,0,18,1,40,119,0,0,2,0,506,447,9,1124,1116,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,61,0,0,0,10,1679,1782
2025-03-17,18,0,0,0,0,0,18,143,89,166,0,0,-2,0,601,438,9,952,942,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,61,0,0,0,152,1651,1641
2025-03-17,19,0,0,3,0,0,18,175,305,266,0,12,13,0,800,649,9,692,694,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,61,0,0,0,184,1818,1725
2025-03-17,20,0,0,-1,0,0,19,268,295,-3,0,0,-1,0,678,781,9,821,827,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,61,0,0,0,277,1803,1706
2025-03-17,21,0,0,2,0,0,19,1,76,-53,0,0,0,0,666,811,9,1124,1118,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,0,61,0,0,0,10,1875,1980
2025-03-17,22,0,0,-2,0,0,19,0,6,-85,0,0,-2,0,715,964,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,61,0,0,0,9,1969,2204
2025-03-17,23,0,0,-5,0,0,18,0,60,-187,0,0,-3,0,382,629,9,1230,1226,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,61,0,0,0,9,1681,1755
2025-03-17,24,112,0,-108,0,0,17,0,206,92,0,0,0,0,420,597,9,1239,1224,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,61,0,0,0,121,1874,1896
2025-03-18,1,112,0,-108,0,0,16,0,417,162,0,0,1,0,357,652,9,1174,1167,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,61,0,0,0,121,1957,1966
2025-03-18,2,112,0,-111,0,0,16,0,416,168,0,0,-3,0,450,709,9,1224,1215,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,61,0,0,0,121,2099,2071
2025-03-18,3,112,0,-111,0,0,16,0,750,367,0,0,-3,0,500,885,9,1224,1216,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,61,0,0,0,121,2483,2449
2025-03-18,4,112,73,-43,0,0,16,0,593,401,0,0,0,0,500,736,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,61,0,0,0,121,2414,2420
2025-03-18,5,112,24,-86,0,0,17,0,788,425,0,24,18,0,500,923,9,1194,1178,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,61,0,0,0,121,2539,2548
2025-03-18,6,112,0,-109,0,0,18,0,500,164,0,12,8,0,347,773,9,1011,994,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,60,0,0,0,121,1879,1922
2025-03-18,7,0,0,-2,0,0,19,0,672,461,0,12,9,0,500,753,9,533,533,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,60,0,0,0,9,1726,1855
2025-03-18,8,0,0,-2,0,0,20,70,450,346,0,0,-2,0,496,573,9,616,617,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,0,60,0,0,0,79,1571,1634
2025-03-18,9,0,0,0,0,0,20,0,60,412,0,0,-3,0,423,72,9,1239,1222,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,60,0,0,0,9,1731,1805
2025-03-18,10,0,49,34,0,0,19,0,314,597,0,12,11,0,358,180,9,1232,1228,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,60,0,0,0,9,1974,2151
2025-03-18,11,0,0,2,0,0,18,0,145,344,0,0,2,0,439,138,9,1232,1228,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,60,0,0,0,9,1825,1814
2025-03-18,12,0,0,1,0,0,17,0,282,550,0,0,-1,0,358,73,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,60,0,0,0,9,1873,1938
2025-03-18,13,0,29,30,0,0,17,0,272,535,0,0,3,0,400,164,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,60,0,0,0,9,1934,2053
2025-03-18,14,0,49,53,0,0,16,0,390,439,0,0,-3,0,370,279,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,60,0,0,0,9,2042,2079
2025-03-18,15,0,0,0,0,0,16,0,108,270,0,0,-3,0,308,141,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,60,0,0,0,9,1649,1724
2025-03-18,16,0,0,3,0,0,16,0,100,204,0,0,0,0,488,274,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,60,0,0,0,9,1821,1795
2025-03-18,17,0,0,2,0,0,16,0,100,137,0,0,-3,0,698,605,9,1224,1214,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,60,0,0,0,9,2031,2050
2025-03-18,18,0,0,-2,0,0,16,2,210,174,0,0,0,0,677,727,9,1093,1075,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,61,0,0,0,11,1989,2071
2025-03-18,19,0,0,-1,0,0,17,265,410,-27,0,0,-2,0,375,673,9,794,790,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,61,0,0,0,274,1588,1539
2025-03-18,20,0,0,3,0,0,17,143,504,52,0,0,1,0,244,658,9,824,822,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,61,0,0,0,152,1581,1640
2025-03-18,21,0,0,0,0,0,18,0,216,106,40,0,-35,0,467,704,9,1201,1185,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,61,0,0,0,49,1893,2068
2025-03-18,22,0,0,2,0,0,18,0,342,350,40,0,-42,0,739,892,9,1191,1183,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,61,0,0,0,49,2281,2493
2025-03-18,23,0,0,-2,0,0,17,0,186,94,40,0,-43,0,500,642,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,61,0,0,0,49,1934,2021
2025-03-18,24,112,0,-105,0,0,16,0,229,89,0,0,-3,0,500,619,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,61,0,0,0,121,1977,1930
2025-03-19,1,112,17,-95,0,0,16,0,298,85,40,12,-26,0,442,694,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,62,0,0,0,161,2017,1990
2025-03-19,2,112,73,-43,0,0,16,0,705,531,0,24,22,0,293,462,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,62,0,0,0,121,2343,2306
2025-03-19,3,112,18,-93,0,0,16,0,766,791,0,12,12,0,489,475,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,62,0,0,0,121,2533,2515
2025-03-19,4,112,88,-27,0,0,16,0,629,761,0,12,8,0,500,410,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,62,0,0,0,121,2477,2485
2025-03-19,5,112,49,-62,0,0,16,0,620,876,0,0,-1,0,500,308,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,62,0,0,0,121,2417,2452
2025-03-19,6,112,0,-110,0,0,17,0,703,760,0,0,-1,55,555,461,9,1166,1149,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,62,0,0,0,176,2433,2367
2025-03-19,7,0,0,-7,0,0,19,0,653,830,0,0,-4,0,500,363,9,897,890,0,0,0,0,0,2,0,0,0,0,9,31,0,0,0,0,0,1,0,0,62,0,0,0,9,2059,2187
2025-03-19,8,0,0,1,0,0,20,0,230,842,0,0,-1,0,699,130,9,952,957,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,0,0,0,62,0,0,0,9,1890,2038
2025-03-19,9,0,0,2,0,0,19,0,330,575,0,0,1,0,650,424,9,1232,1228,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,62,0,0,0,9,2221,2337
2025-03-19,10,0,0,0,0,0,19,0,284,438,0,0,1,0,749,576,9,1232,1233,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,62,0,0,0,9,2274,2356
2025-03-19,11,0,49,44,0,0,18,0,168,577,0,0,-2,0,703,392,9,1224,1226,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,62,0,0,0,9,2153,2340
2025-03-19,12,0,28,28,0,0,18,0,246,496,0,0,1,0,512,278,9,1224,1226,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,62,0,0,0,9,2019,2129
2025-03-19,13,0,50,50,0,0,17,0,242,323,0,25,23,0,579,385,9,1224,1226,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,0,0,0,63,0,0,0,9,2129,2108
2025-03-19,14,0,49,50,0,0,17,0,405,176,0,37,39,0,471,634,9,1224,1226,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,63,0,0,0,9,2195,2224
2025-03-19,15,0,50,54,0,0,16,0,626,176,0,50,48,0,747,973,9,1232,1228,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,63,0,0,0,9,2714,2577
2025-03-19,16,0,0,2,0,0,16,0,375,248,0,0,3,0,613,706,9,1017,1007,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,63,0,0,0,9,2014,2062
2025-03-19,17,0,0,1,0,0,17,132,750,609,0,0,2,0,462,631,9,624,617,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,63,0,0,0,141,1845,1960
2025-03-19,18,0,0,1,0,0,18,0,320,356,0,0,-5,0,566,482,9,333,332,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,63,0,0,0,9,1228,1267
2025-03-19,19,41,0,-39,0,0,18,0,60,282,60,0,-41,0,656,408,9,0,5,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,63,0,0,0,110,725,716
2025-03-19,20,50,0,-47,0,0,19,100,277,276,56,12,-59,100,532,534,9,63,75,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,0,0,0,63,0,0,0,315,893,880
2025-03-19,21,0,0,-9,0,0,19,50,276,252,0,0,-4,209,366,177,9,900,886,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,62,0,0,0,268,1551,1400
2025-03-19,22,0,0,0,0,0,19,0,285,233,0,0,1,0,508,456,9,1074,1077,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,62,0,0,0,9,1876,1868
2025-03-19,23,0,0,0,0,0,18,0,367,363,0,0,-3,0,500,429,9,1239,1226,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,62,0,0,0,9,2115,2111
2025-03-19,24,112,4,-106,0,0,17,0,992,749,0,12,5,0,500,744,9,1114,1113,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,62,0,0,0,121,2631,2597
2025-03-20,1,112,90,-26,0,0,17,0,1248,1058,0,36,33,0,500,721,9,1239,1227,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,61,0,0,0,121,3122,3107
2025-03-20,2,112,90,-21,0,0,17,0,1450,1142,0,36,35,0,500,826,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,61,0,0,0,121,3324,3304
2025-03-20,3,112,111,-4,0,0,17,0,1450,1061,0,50,47,0,500,871,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,61,0,0,0,121,3359,3280
2025-03-20,4,112,162,39,0,0,17,0,1450,1265,0,50,49,0,450,621,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,61,0,0,0,121,3360,3278
2025-03-20,5,112,145,36,0,0,17,0,1450,1315,0,44,52,0,500,655,9,1220,1210,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,61,0,0,0,121,3368,3342
2025-03-20,6,112,64,-42,0,0,18,0,1350,1259,0,39,37,0,500,608,9,1102,1092,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,61,0,0,0,121,3064,3028
2025-03-20,7,0,24,21,0,0,19,0,1200,1100,0,36,38,0,392,452,9,1062,1066,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,61,0,0,0,9,2723,2756
2025-03-20,8,0,24,30,0,0,20,0,926,1004,0,36,37,0,393,353,9,1239,1240,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,61,0,0,0,9,2627,2739
2025-03-20,9,0,0,5,0,0,21,0,693,938,0,12,15,0,445,102,9,1230,1233,0,0,0,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,1,0,0,61,0,0,0,9,2389,2362
2025-03-20,10,0,49,49,0,0,20,0,469,817,0,27,24,0,428,-9,9,1239,1239,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,0,0,0,62,0,0,0,9,2221,2195
2025-03-20,11,0,49,50,0,0,19,0,469,786,0,0,-2,0,275,-36,9,1239,1240,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,63,0,0,0,9,2041,2134
2025-03-20,12,0,0,3,0,0,18,0,412,709,0,0,0,0,196,1,9,1234,1239,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,64,0,0,0,9,1851,2050
2025-03-20,13,0,0,5,0,0,17,0,216,184,0,0,2,0,169,111,9,1234,1238,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,65,0,0,0,9,1628,1639
2025-03-20,14,0,50,48,0,0,17,0,250,259,0,25,26,0,329,383,9,1210,1211,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,64,0,0,0,9,1873,2027
2025-03-20,15,0,0,0,0,0,16,0,120,-2,0,0,-2,0,211,270,109,1210,1107,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,64,0,0,0,109,1550,1472
2025-03-20,16,0,49,46,0,0,16,0,69,-81,0,0,-1,0,268,341,109,1160,1063,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,64,0,0,0,109,1555,1468
